Area,Bedrooms,Bathrooms,Floors,YearBuilt,Garage,LocationScore,Price
4960,2,2,2,2010,0,9,1077605.12896645
4720,1,1,1,1996,1,8,1025073.92072602
2297,5,1,1,1952,0,2,540252.898364339
4654,4,2,1,1966,0,2,999793.332649875
3971,5,1,1,1971,0,5,833090.937896255
2367,1,3,2,1965,1,10,559232.530906391
1951,1,1,1,1952,0,2,414056.630751583
1168,1,1,2,2001,1,1,298184.102123773
842,1,3,1,1982,1,2,234585.479559561
2707,2,1,1,1991,0,5,595159.511753826
4290,5,1,1,1951,0,10,900894.380061746
3335,3,2,1,1988,1,7,740774.986584788
4973,4,3,2,1995,1,5,1065652.69350241
3673,1,3,1,1997,1,1,783909.148104577
2624,5,2,2,1976,0,7,595411.293213934
2093,1,2,2,1964,1,6,464701.355597667
4186,1,1,2,1956,1,7,899675.847622668
3772,1,1,2,2006,1,2,779596.547160781
4722,1,1,2,1991,1,5,992439.78848935
1792,1,2,2,1958,1,8,379414.702728142
3186,4,3,2,1955,1,7,707389.963080999
3040,5,1,1,2006,1,6,712401.089180074
2276,1,2,2,1979,1,6,477445.197082588
4207,1,3,1,2004,1,1,915543.126940075
1189,1,2,1,2003,1,1,300159.983882533
1799,1,1,2,1976,1,7,404094.251616505
2655,2,2,2,2008,1,3,659968.352637562
1458,2,2,1,1956,0,6,370677.589446207
3563,3,2,1,1989,1,5,758868.012332357
4463,1,2,2,2021,1,3,955254.351342501
2281,3,3,2,1951,1,6,535846.576657994
4531,4,1,1,1963,1,3,955782.197728515
1251,3,3,1,1959,1,8,307452.271420845
3275,5,2,2,1999,0,7,760872.33337221
4022,2,2,1,1967,1,9,861451.363384397
2337,2,1,1,1967,0,5,504853.091124074
3893,1,1,2,1965,1,1,788574.351794337
1682,1,3,1,2001,0,10,372696.051567535
4868,4,3,2,2018,0,8,1049426.76999821
3366,4,1,2,2001,1,2,748904.557318104
4077,5,3,2,1980,0,6,833691.020911214
1174,1,2,1,1972,0,1,258222.994979169
4497,1,2,2,1991,1,6,933746.974685374
3862,4,1,1,2011,0,4,864459.066336256
4050,4,3,2,1999,0,5,953568.816150136
912,4,2,2,1964,0,10,253418.024126157
3997,2,1,1,1993,1,7,817344.28598217
3178,3,3,1,1991,1,6,716521.924247964
2724,3,2,1,1994,1,1,597664.26676267
939,1,3,2,1984,1,9,304083.766225032
2224,2,3,1,1971,0,6,539464.733584389
3749,4,3,2,2023,1,6,859434.374264914
3968,1,1,1,1987,0,9,820932.647969684
1316,2,2,2,2019,1,10,355144.16415452
3416,5,1,2,2013,1,5,774825.158976708
1687,2,2,2,1956,0,6,391433.080082485
3904,1,2,2,1993,0,6,779844.253785803
849,3,1,1,1956,1,7,267344.883461341
4751,4,1,1,2015,1,9,1039895.20820778
4360,5,2,2,2009,1,5,959478.966311386
818,2,2,2,1950,1,5,208596.087624779
2273,1,2,1,2011,1,4,481759.587508666
4861,1,3,1,1967,0,10,1035131.46453198
3406,4,2,1,1956,1,4,714470.929953548
1251,1,1,1,2003,0,8,308937.468991251
4565,1,1,1,2016,1,2,922647.364075108
3238,4,1,1,1959,1,10,686132.982844868
2349,5,2,2,2010,0,8,599347.382898151
4274,3,2,1,2008,1,2,894347.823766361
927,3,3,1,2008,0,1,215346.020961958
3561,2,3,2,2018,0,10,805563.458275202
2215,5,1,1,2012,1,9,586360.772512916
1001,2,3,1,1957,0,8,220874.960534914
3169,3,3,1,2004,1,6,687895.798493733
1317,4,1,2,1955,1,4,313333.029445985
2141,1,2,1,1950,1,2,492570.041567391
2788,3,3,2,2005,1,8,682578.303198238
4345,5,2,1,1959,1,3,925993.685960548
4602,3,1,2,1972,1,10,1035768.63344921
4075,5,1,1,1965,1,4,879274.147211782
4454,5,3,1,1965,0,5,979203.072573639
3234,5,1,1,2005,1,4,697013.657514305
1007,2,1,2,1955,0,8,247351.73966045
3433,4,1,1,1979,1,9,770822.182148182
4917,3,3,1,2012,1,1,1038521.04234212
953,4,3,2,1950,0,2,261224.274532992
4166,1,3,2,2000,0,4,845024.228378687
2318,3,1,2,1995,0,1,479506.917545329
3400,4,2,1,1970,0,6,758946.803623734
2995,4,1,2,1987,1,5,707550.883274393
4354,1,3,1,2018,1,7,931229.657648802
3214,5,2,2,2012,0,6,733391.769336554
3649,3,2,2,1999,1,3,812752.000257434
2542,3,3,1,1961,0,5,589162.629715837
2106,1,2,1,2018,0,3,426361.881854084
4649,5,2,1,2022,0,9,997374.744244877
4968,3,3,1,1993,0,2,1027348.13515141
4995,3,2,2,2001,0,6,1105215.84502235
3355,3,2,2,1958,1,9,765704.823479298
3105,5,3,2,2014,0,10,727582.893009625
1888,1,2,1,1959,0,7,427755.893829593
3442,3,2,1,1995,1,5,725380.164909513
1977,4,2,2,2007,0,2,499854.761769426
3794,5,2,2,1986,0,2,836779.688269674
1359,2,3,1,2001,1,4,351879.002816374
3764,1,1,2,1962,1,10,768661.967777105
2071,4,1,2,1955,1,2,499691.096309038
2613,3,2,2,2007,1,8,592694.688746809
3715,2,3,1,1997,1,10,789930.425631844
1409,1,3,2,1981,0,7,303955.908353205
3261,5,2,1,1960,0,7,701577.644788666
4920,2,1,2,1954,0,3,985955.395122135
1083,2,2,1,1955,1,7,284113.695509105
3728,4,3,2,2023,1,8,829930.930281709
1891,1,3,2,1970,1,5,441551.734054035
1616,4,1,2,1991,1,1,428099.3967767
882,4,3,1,1976,1,1,246162.407159317
2720,3,3,2,1952,1,4,559877.767651039
4291,5,3,2,2009,0,2,923151.044711305
3944,2,1,1,2015,1,7,879634.860909947
2893,1,3,1,1998,0,3,610451.513187579
975,5,2,2,1983,0,4,305233.266342293
3504,5,1,2,1986,0,9,794123.539828445
1169,1,2,2,1991,1,2,228843.256640065
2618,5,2,2,2014,1,8,625339.556260959
2901,3,1,2,2009,1,1,640625.032356618
4290,5,2,1,1950,1,3,969008.895031841
2579,3,1,2,2008,1,4,623290.914290289
2164,2,2,1,1953,0,6,503493.137992718
4142,2,1,1,1963,0,1,867411.99493468
4476,4,3,2,1967,1,8,1006104.70678946
3226,3,3,1,1983,0,2,691999.829838761
872,2,2,2,1950,0,5,182828.054079814
3762,5,3,1,2002,1,6,851437.402155572
1659,1,1,1,1971,0,8,379932.258186473
4656,1,2,2,2010,0,3,930108.559352202
4938,3,3,2,1971,1,9,1107765.5409875
3224,4,3,1,1999,0,5,739935.275387061
1864,5,2,2,1965,1,8,437505.964617803
3017,3,3,2,1977,1,4,709545.807219747
4817,1,3,1,2019,1,9,1022692.14076975
3059,3,2,1,1991,0,8,656337.710872041
4551,5,3,1,2015,0,5,1017181.94231866
2886,2,3,2,2020,0,3,619923.639680999
1168,5,3,2,1984,1,1,364079.633020922
3604,2,3,2,1969,0,5,749477.798902831
950,2,2,1,1951,0,5,191708.561900684
1934,2,1,2,1956,1,4,431789.042970847
3584,3,1,1,1998,1,10,816530.562476512
4964,1,3,1,1958,1,10,1039621.42536161
3146,3,3,1,1976,0,8,664947.490430003
3050,1,1,1,1951,1,3,654723.185067569
860,5,3,1,2017,0,10,230407.819745812
3810,4,1,1,2009,1,9,856667.317490335
4701,5,2,1,1998,1,3,1015684.4237193
2137,3,2,2,1951,1,4,506761.662208809
1984,3,2,1,1966,1,6,435204.279901885
2351,1,2,2,1969,0,9,549654.078786098
2429,3,2,2,1981,0,10,551224.137875158
2127,2,2,2,2000,0,2,480488.066697621
2326,3,1,2,1991,1,2,545196.886532122
2473,1,3,2,2012,0,2,496663.876190851
2161,1,1,1,2010,1,5,499256.437740202
2373,2,2,2,2011,1,6,501973.330621392
3486,1,3,2,1952,0,3,696946.556431003
3166,4,3,2,1975,1,3,761299.980899711
4557,5,2,1,1997,1,2,1020196.33421992
3234,3,2,2,1957,0,6,756641.604385844
2793,4,2,2,1954,0,1,602344.649234802
1669,3,2,2,1960,1,9,418360.71660195
1814,4,2,2,1991,0,10,455983.868668809
2711,3,2,1,1990,1,4,608895.110835153
1402,2,3,2,1968,0,2,302746.599482602
4621,1,2,1,1997,1,6,954797.882552999
1490,1,2,1,2002,1,5,353346.555820724
1293,2,3,2,2004,1,3,290928.503958442
1289,4,1,2,2010,0,3,284428.412690829
3356,5,2,1,1981,0,5,756039.300278865
1094,4,3,2,1995,1,4,298421.01621286
4827,1,3,2,1985,0,5,1028830.15676454
3643,5,1,2,1967,0,2,778977.214747929
3712,3,2,1,2023,0,1,770868.601250612
2517,5,2,1,1967,1,5,603988.834900887
3396,4,2,2,1961,0,1,711899.378136154
2673,2,3,2,2021,0,3,562146.806861083
4058,3,2,1,1995,0,8,860138.640240515
3617,4,2,1,2004,1,8,807157.447342611
1244,3,2,1,1987,1,9,375110.913582398
4441,5,2,1,1951,1,1,931780.279376071
1541,1,1,1,1958,0,4,367587.689552937
2841,4,1,1,1954,1,6,664644.668907248
1479,2,1,1,1968,0,7,380974.47118425
3267,5,2,2,2020,0,5,806817.151208057
4497,4,2,1,1988,1,7,1021186.3255197
2158,2,3,1,1991,0,10,519741.673697697
862,4,3,2,1966,1,8,233587.591209375
3359,5,3,2,2012,0,10,737144.443462224
4569,4,2,2,1995,0,6,990804.754609131
934,3,1,1,1969,0,4,191348.096302011
4444,5,1,1,2019,0,1,962185.981282281
2935,4,1,2,1957,0,5,593626.952730975
4078,1,2,2,1968,1,10,909405.834639115
1622,4,1,2,1981,1,10,406357.49220166
3874,3,3,1,1968,1,10,867964.923636755
3781,2,3,2,1973,1,4,799490.692589488
920,2,1,1,1973,0,5,176536.839744436
2437,2,3,1,2005,0,4,565267.381979857
1724,1,1,1,1967,1,9,435192.534873868
1444,3,1,1,1961,1,3,339012.805869908
2832,5,3,2,1990,0,3,656948.23911835
3561,2,3,2,1997,1,10,782427.71449474
2868,3,3,2,2013,0,7,646812.246106656
1041,4,3,1,1965,0,2,288178.479973003
3468,1,1,2,1972,1,9,764477.123114347
1602,3,3,1,1988,0,8,422924.240335234
4964,3,3,1,1982,0,6,1068772.01689263
995,5,2,1,1973,1,9,301702.115425965
2987,3,3,2,2010,1,3,647364.525803065
4315,5,3,1,2004,0,4,928037.365491902
3130,1,1,1,2010,1,7,697251.284918125
3159,1,1,2,1989,0,1,612254.337027147
4406,4,2,2,2007,1,1,976845.18258532
1076,5,3,2,2021,0,1,276171.406849637
860,5,3,1,2023,0,8,240534.852389803
4190,2,3,1,1950,0,6,863531.895580463
2713,2,3,2,1974,0,3,603459.19464121
4727,4,3,1,2002,0,10,1030033.96615492
3391,1,3,1,2010,0,7,763919.130580746
1366,2,2,2,1995,0,6,289623.108736852
4735,3,3,2,2023,0,5,992545.909423453
2371,1,3,2,2009,0,3,505894.471046815
2000,3,3,2,2000,1,4,453203.581400752
3654,5,2,2,2022,0,1,793952.966603545
3695,1,3,2,1997,1,9,813987.519160388
2036,4,2,2,1989,1,5,499312.105978244
936,5,1,2,1956,1,2,300854.178272112
1829,5,3,1,1968,0,9,425213.189280461
2956,3,2,1,1964,0,7,660644.007998383
3394,5,1,1,2019,1,8,756626.429510296
1461,2,2,1,2010,0,3,341950.33450059
3272,1,2,1,2005,0,7,706183.304658826
3477,2,1,1,1959,0,1,698727.015419192
3108,3,3,1,1995,0,6,662071.191434148
886,3,3,1,2006,0,10,264991.076586739
3312,1,2,1,1984,0,6,700985.112768603
3742,5,1,1,2021,1,10,842909.45398171
3573,4,3,1,1952,1,6,819049.670744374
3304,3,2,2,2015,1,3,743092.961896553
4110,1,1,1,2002,1,6,856759.247182458
2500,4,2,2,2001,1,3,552698.671558938
4470,5,1,1,2002,0,10,947452.025579059
3500,3,3,2,2003,0,9,772836.353005037
4429,1,3,1,1996,0,7,896220.993071286
2447,1,2,2,1952,1,4,538885.711455726
4118,1,3,1,2014,1,3,903020.919785611
4487,3,3,2,1964,0,6,951563.505742843
1396,4,1,1,1983,1,9,352794.892986496
1284,1,3,2,1999,0,3,340746.119340679
1445,5,1,1,1982,0,8,405742.545479691
3889,1,1,2,2022,0,6,791685.053236115
1520,4,2,2,1952,1,4,384475.329526474
1298,3,1,2,1951,1,5,332816.956058702
2473,1,3,2,1953,0,3,533691.510568155
3867,1,1,2,1965,0,2,839766.83619282
914,5,1,2,2003,1,9,281980.747310486
3779,5,2,2,1982,1,3,845730.871890775
2536,1,3,2,1958,1,6,582416.55737866
4411,1,3,1,2006,1,5,966947.992901192
3053,5,3,1,1989,0,10,729022.479857603
3094,4,1,1,2001,0,8,701252.119657791
4430,2,3,2,1965,1,5,912032.504865152
946,2,3,2,1957,1,8,250996.556898539
4782,1,1,1,2009,1,5,1021885.53018013
4253,5,2,1,1985,1,10,961859.967431983
3210,3,2,2,1952,0,6,720653.215845574
936,3,1,2,1964,1,5,299379.151541781
4160,2,2,1,1972,1,2,853575.919873517
3805,4,2,2,1952,0,10,869447.754370115
4352,2,2,1,1979,1,10,937140.913437659
818,1,3,2,1994,0,6,229983.745481868
3042,4,2,1,1966,0,7,678369.481415797
1248,3,3,1,2007,0,3,356775.113472325
2748,5,2,2,2007,1,3,636852.173406543
1745,5,3,1,2006,0,7,418987.144391101
2720,1,1,2,1956,1,10,614496.865569794
3777,2,1,2,1988,1,4,815498.569517957
4988,1,2,2,2007,0,2,1052052.42735276
4815,5,3,2,2005,0,9,1066201.31996512
1038,3,1,2,1964,0,9,331476.615979233
1004,5,1,1,1993,1,6,286014.896614943
3407,4,1,2,1961,1,2,744909.501255488
4188,5,1,2,1957,0,3,886502.848748674
3772,5,2,1,1990,1,5,846541.708458855
3487,4,3,2,1983,0,5,773176.478027074
4966,2,1,1,1995,1,9,1067230.2632489
2148,5,2,2,1978,1,10,536279.69188735
1616,1,1,1,1965,1,3,346954.469581818
1620,5,1,2,1954,1,2,377958.371797941
992,1,1,2,1954,0,10,234020.656879111
2576,4,1,2,1979,0,8,612738.441505878
4445,5,2,2,1999,0,7,1003919.99213729
1050,4,3,2,1954,1,9,305075.886588989
2588,4,2,1,1962,1,3,568060.425838314
4500,2,2,1,1998,0,6,945970.65974208
3263,5,2,2,1999,0,5,779891.635881752
1967,1,1,1,1963,0,5,448374.195882916
4693,1,3,2,1995,1,10,1022368.56728831
1896,5,1,2,1983,0,8,482267.122926314
3479,2,2,2,2020,0,1,767314.165283533
2647,2,1,1,1996,0,1,528578.344961322
4704,2,3,2,2009,0,3,974999.003282572
1304,1,3,1,2023,0,2,278581.95917908
2421,4,1,2,1960,0,2,549877.859926775
3272,2,2,2,1999,0,2,694402.77226599
3346,1,1,1,1953,0,4,715107.782267235
2187,1,2,2,1990,0,1,447727.816253319
3794,4,3,1,2008,1,10,893098.801266979
4616,5,1,2,2009,0,9,1003466.65729627
1517,5,3,2,2011,0,5,400763.638798955
4284,2,2,2,1974,0,5,931685.162473074
1458,2,2,1,1982,1,9,391478.107887374
4808,4,1,2,1968,1,5,1045620.71021005
4564,2,1,1,2006,0,8,982283.672659564
3789,4,1,2,1964,1,1,864341.516599307
2904,1,3,2,1990,1,1,636640.030849367
2055,2,2,1,2018,0,4,434758.839948461
3282,1,2,2,2009,1,8,729976.268274097
1183,3,3,2,1971,1,3,304667.96954951
3407,4,1,1,1992,0,1,670699.971639891
993,3,1,1,1981,0,9,272149.950592577
4607,2,3,1,1962,1,9,1001316.26625039
4519,1,2,2,1987,0,9,979710.444287436
3381,2,2,1,1975,0,9,714447.658562792
3365,3,2,1,1954,0,2,681357.258440517
3563,2,2,2,1998,1,4,773817.021485263
3598,5,3,1,1954,0,2,800104.434690136
3139,3,2,1,2020,1,7,706145.823634639
4206,2,3,2,1997,1,3,900717.717092135
1531,1,1,1,1967,0,9,321481.826144842
3672,2,3,2,1955,1,7,801927.071575627
3920,1,2,1,2015,0,8,819289.85426239
4977,5,1,1,1991,0,9,1104217.71851919
3404,2,3,2,2001,0,8,749283.134100765
3182,5,3,1,1960,0,7,715450.07195637
1331,3,3,2,1975,0,9,381297.121910569
1434,1,1,1,1970,1,1,313077.308094625
2569,3,3,1,2015,1,4,599744.668097154
4604,1,2,2,1989,0,4,948626.966660268
3170,5,1,2,2005,1,5,759778.8128757
802,4,1,1,2000,1,8,246571.49439534
1005,2,3,1,1969,1,10,283910.355697267
4935,5,2,1,2006,1,1,1061503.24103068
3421,1,1,2,1954,0,6,722112.79815003
3690,1,3,2,1963,0,9,819988.445966198
3993,1,2,1,1973,0,10,869746.096117117
3466,1,3,1,2017,1,8,757901.904527904
4106,2,3,1,2001,1,2,919733.127661416
1697,3,1,2,1997,0,7,417224.641033564
1885,4,1,1,1996,0,5,426045.472020066
2079,2,3,2,2009,1,2,437291.291156652
1470,1,1,2,2022,0,1,301624.654955086
2305,2,1,1,1952,1,2,517333.719463756
4375,5,2,2,1958,0,10,979930.009265786
2755,1,2,2,1973,0,6,622978.442082551
1049,4,3,1,1953,1,8,276436.350622025
2692,1,3,1,1958,0,3,561421.11665133
4239,4,3,1,1950,0,5,888358.933253137
2653,4,3,1,1984,0,2,558130.019710514
3654,3,2,1,2023,0,8,779104.531351167
2303,3,1,1,1961,0,4,516765.306107351
4185,2,2,1,1967,0,10,916284.860872258
4371,2,3,2,1959,1,6,918491.147334458
4592,4,3,1,2023,1,3,977168.102015319
4226,1,2,1,1967,1,8,859704.420616914
843,5,2,1,1973,1,8,272958.805206925
4412,5,3,1,1950,1,3,953096.527450732
3418,1,1,1,2021,0,9,767175.784455296
3963,1,3,1,1965,0,10,857845.21999124
2088,3,2,2,1964,1,5,483313.856413581
3742,5,3,1,2011,0,10,827372.189311389
1019,4,3,2,1954,0,9,248433.244495144
2725,2,1,1,1994,0,7,556803.205576364
3772,3,3,2,2001,0,10,813846.476135697
4313,5,3,2,2020,0,3,919127.427949392
3248,1,3,2,1956,1,6,682620.70392885
4271,5,2,1,1976,1,10,968627.368186059
3574,4,2,1,1962,0,2,783656.639810371
1790,3,1,1,1966,1,6,414534.190067457
3746,1,3,1,1993,1,5,852578.806706633
2612,4,2,1,1962,1,3,552731.765837098
1603,2,1,1,2022,1,7,383054.097474307
1289,3,3,2,1954,0,4,309335.494897802
4356,4,1,2,1982,1,6,935432.477950819
2293,4,1,2,1953,0,9,513158.428849674
4445,1,1,1,1975,1,6,936826.002927191
3691,2,1,1,2017,1,4,784561.804316957
2505,4,1,2,1965,0,10,566203.086822186
4316,3,1,1,1971,0,2,871732.009125266
4140,4,1,1,1985,1,9,874547.204554738
853,5,3,1,2007,1,4,255387.088120111
3375,3,3,2,2004,0,4,721947.597387587
4391,3,1,2,1984,1,2,929274.078493079
1415,4,3,1,1974,0,5,350284.455052762
1754,1,1,2,2021,0,6,370737.44145293
3233,3,3,2,2010,0,10,716289.814404545
2429,5,2,1,1967,1,6,557461.792297413
3581,1,1,1,2007,0,3,778298.645229082
1449,1,2,2,2006,0,9,316806.496296251
3147,1,1,2,2012,1,7,671125.482263367
4078,3,1,1,1961,0,3,841505.280272153
3440,1,2,1,1960,1,4,716485.461494878
4601,4,2,1,1962,1,7,1006816.03916595
3361,1,2,2,1984,0,8,713644.144752925
4049,5,1,2,1976,1,6,886313.49024062
1170,2,2,1,2016,1,4,283913.100211142
1657,5,2,1,1994,1,2,394404.661225168
1183,3,3,1,2023,0,10,321643.140943154
4677,1,3,1,2016,0,8,1035779.81856477
3352,1,2,2,1971,0,1,671528.96806917
3525,4,2,1,1991,1,9,806849.080593365
4834,1,2,1,1969,0,8,1011923.72392552
4093,5,2,2,1997,0,3,904315.743953315
4788,3,3,1,1967,1,10,1065019.8240124
1722,2,1,2,2019,0,4,386535.317430467
3715,1,2,2,2023,1,10,807004.485597123
3750,2,2,2,1955,0,4,781138.745008789
3846,1,3,1,1988,1,2,796075.991172284
1774,3,2,2,1960,1,10,437378.858476205
2030,5,2,1,1974,1,5,463885.279214558
3235,3,3,2,2004,1,3,701153.600247063
2614,2,2,2,2007,0,1,583471.340611814
3734,1,2,2,1986,1,2,790262.805526992
2163,2,3,1,1965,1,7,525916.610473389
4740,5,1,1,2019,1,1,1057741.09716646
1003,3,2,2,2022,1,2,257174.26360213
960,2,2,1,1986,1,10,272183.145854841
1568,2,1,2,2002,1,7,367053.852646181
4548,5,3,2,1965,0,1,957284.85598811
3381,1,1,2,1967,1,7,703375.79351669
1893,2,2,2,1968,0,8,453678.759314912
1407,5,1,1,1993,1,2,362615.682012141
2340,1,3,2,1951,1,4,566165.076802026
3675,1,2,1,2007,0,7,800301.300323097
3991,3,3,2,1959,1,1,842919.675261591
2637,5,3,2,1995,1,6,646408.554505669
1489,1,1,2,1968,0,5,320173.111522444
4559,3,1,2,1987,0,6,995221.492728225
3749,4,3,2,1986,0,8,816641.653068924
2903,5,3,1,1994,0,1,622289.350993933
1165,4,2,1,1983,1,3,287106.123073465
4375,1,3,2,1951,0,9,908383.377439627
4999,5,3,1,1993,0,8,1067793.70588453
4972,3,1,1,1976,0,4,1027084.79310987
3178,1,3,2,1997,1,10,727017.296758131
2005,5,3,2,1956,0,9,537901.105206655
4639,5,1,2,1976,1,7,985545.262111162
3535,4,2,2,2020,1,2,809587.826070829
4147,1,1,1,1967,1,1,850457.407100639
2475,3,1,1,1982,1,1,556697.063280056
1098,3,3,1,1982,0,3,232246.349235668
1756,1,3,1,1974,0,10,419300.875433621
1914,1,2,2,1963,1,2,373667.190079599
3305,2,3,2,1987,0,4,715848.376807754
2274,4,2,2,1987,0,8,535231.401175733
4526,1,2,2,1953,0,5,944975.190857387
4271,1,2,1,2011,0,5,870827.246234177
3628,2,2,1,1959,1,6,802338.166860741
3650,2,3,2,1984,0,5,789777.037735418
3306,5,1,1,1972,0,5,725951.180408972
4570,3,1,1,2014,1,7,1001796.25767938
3764,4,3,2,1974,0,6,823409.896335862
1749,5,3,1,2002,0,10,458019.428972719
3650,1,2,2,1966,0,2,752853.016815148
965,2,3,1,2006,1,1,251417.549777739
4286,3,1,1,1969,0,1,909568.073526882
3309,5,3,2,1974,0,4,728852.185659549
1719,3,3,2,1991,1,2,378954.085343645
913,2,2,2,1994,0,6,237501.975138704
4304,5,2,1,1980,1,9,992534.784465323
1791,5,2,2,2014,1,10,470678.774323936
4639,3,2,1,2001,1,10,1020753.55786741
2058,2,1,2,1970,0,8,459545.597337584
4226,1,3,1,1979,0,4,900677.96631933
1314,5,3,2,1952,0,2,329151.614596552
3996,1,2,2,2019,0,1,810852.530471828
3384,2,1,1,1992,0,7,750432.456321872
867,5,1,1,1978,1,10,260136.542042683
2396,5,3,2,1952,1,3,590436.773661294
818,1,2,1,2007,1,6,244248.386548943
3530,4,3,2,1982,1,5,805170.423301552
4321,1,3,1,1994,0,5,872969.112010684
1372,1,1,1,2018,1,2,311078.872730563
3058,4,1,2,1981,1,9,693550.000073535
3702,2,3,2,2001,0,4,775000.018616617
1450,2,2,1,2013,1,10,368568.789683661
3387,5,2,1,1989,0,1,759630.158687439
4062,3,3,1,1962,0,2,851936.18349672
2138,3,3,1,2023,0,9,495315.433143158
4434,5,2,2,1978,1,7,976773.5266542
3627,3,2,2,2012,1,10,839496.776138608
3017,1,2,1,1975,1,2,637972.484554735
4339,1,3,2,2008,1,7,897939.858555956
1837,4,1,1,1998,1,4,400064.129025237
4778,4,2,1,2002,1,10,1059668.23916415
3761,5,2,1,1980,0,2,799182.956502853
4026,5,2,2,1961,0,4,893918.112631812
1898,5,3,1,2007,1,5,441319.500287322
3124,1,1,2,1985,1,4,653327.195834735
1739,3,1,2,1959,0,3,358535.778761996
4516,5,2,1,1955,0,6,992065.267888723
4214,5,3,2,1956,0,1,927021.188515616
2248,1,1,1,1980,1,8,512065.628940915
1370,1,3,1,2021,1,5,301851.591989904
3704,1,1,2,1952,1,8,776155.906397233
3305,3,2,1,1996,0,10,736857.849715289
1717,5,3,2,1950,1,4,393206.464796891
2674,2,2,2,1994,1,4,585771.626390302
2478,2,1,2,2003,1,5,588522.633833397
1415,5,1,1,1999,1,5,363501.111270491
2549,5,2,2,1956,1,6,565586.384024201
4625,5,1,1,2012,1,5,994814.768808097
4988,5,2,1,1964,0,5,1056832.69185806
3277,3,2,2,2016,1,8,787907.719495914
4305,2,2,2,1979,0,6,950641.977012847
4275,4,1,1,2017,0,2,924273.385852539
1935,2,3,2,1985,0,4,425423.101731465
4800,2,2,2,2016,1,4,1047015.74152449
1174,1,3,2,1954,1,5,261463.509023739
1006,5,1,1,1974,1,6,316114.382881107
2119,5,1,2,1960,1,5,531999.338435501
1941,5,3,1,2021,0,6,467416.356633768
3490,1,2,1,2015,1,8,785479.657833769
4055,3,1,2,1977,0,4,846819.471763404
889,3,2,2,2009,1,3,210172.860047544
4908,4,2,1,1959,1,9,1098049.125325
3820,3,3,1,1999,0,3,815868.926771514
2657,3,1,2,1988,0,8,605444.515082467
1604,5,3,1,1986,0,10,461322.164788985
1744,2,1,2,2012,1,5,385743.648190093
3589,3,3,1,2010,0,9,786215.512379001
4675,3,1,2,1987,0,3,1018240.86261444
2410,1,1,1,1982,0,10,543718.293271382
3723,4,1,2,1994,1,10,817105.431394885
4682,1,2,2,1993,0,8,956524.557411513
4021,5,2,1,1950,0,7,871997.983997416
3187,2,3,2,2002,1,7,689939.632379928
1741,4,3,1,1996,0,10,439133.702987238
3366,1,1,1,1982,0,9,717160.86267994
1775,3,1,1,2016,0,8,420980.943856884
1754,3,2,1,1964,1,3,393779.679961006
2062,4,2,2,1963,0,6,478629.152311869
1743,3,2,1,1972,0,6,355207.505651095
3002,1,3,1,2003,0,5,644025.157934034
4127,1,2,1,1957,0,3,883786.016123897
3059,3,3,2,2003,0,9,648181.352266346
2628,3,2,1,1985,0,7,598685.705766187
2057,5,2,2,2001,0,4,468124.641205986
1264,2,1,2,1955,1,6,330862.528842334
4094,4,3,1,1977,1,5,907766.186280307
2030,1,2,2,1999,1,1,454117.602816511
3454,4,1,1,1987,0,2,743420.597468886
1684,5,3,2,1979,1,1,453008.295159609
4605,1,3,2,2022,0,9,981685.261942378
4656,5,2,1,2003,0,9,1000564.40714994
3935,5,3,2,2020,0,5,869467.876308025
1724,3,1,1,1995,1,8,409577.973925849
2346,4,1,2,1977,1,10,563259.99766299
1894,4,3,1,1966,0,4,435305.75719083
3211,3,1,1,1997,0,1,663279.731611342
3417,4,3,1,1993,1,4,770381.805318711
1562,3,1,1,2009,1,7,384794.740715414
3123,1,3,2,2009,1,2,697198.896126146
4945,5,3,1,1954,1,2,1064626.10302168
3575,5,3,1,2018,1,6,763478.653812617
3955,4,1,1,2019,1,9,868903.230038417
4770,2,3,1,1956,1,3,972339.231027086
2840,5,3,2,2002,0,7,664391.799352414
1383,3,2,1,1966,0,10,304752.55179128
2903,2,2,2,2008,1,9,627890.723439648
2742,2,3,1,1958,1,9,616341.638543128
909,5,2,1,1971,0,4,292398.765119029
991,5,3,1,1994,1,2,257377.747107127
1703,5,2,1,2022,0,1,403910.124578665
1661,3,1,1,2008,0,6,399699.414423931
1883,2,1,1,1962,1,5,468701.513830517
1449,4,3,2,1961,0,6,382244.868793035
4934,3,3,2,1985,1,7,1095147.67379081
4411,1,1,1,1959,1,9,960807.676471289
1436,5,1,1,1965,0,10,341971.925715097
1836,2,2,1,1968,0,10,436192.302607926
4931,3,3,2,1955,0,6,1070416.52380431
2948,1,1,1,1953,1,6,613687.49275815
4665,3,1,2,1979,1,3,977506.0030819
3957,3,3,2,1995,1,8,855320.192621824
4387,4,2,2,1976,1,9,988715.574649201
4094,4,2,2,1994,1,1,885067.971991772
3230,3,2,2,1986,1,6,710978.852641623
2679,1,2,1,1958,1,7,559758.252083675
4766,2,1,2,2010,0,8,1000515.14367016
4513,2,3,2,1984,1,10,968410.291125381
4926,5,3,1,1996,0,8,1080283.4891316
4906,5,1,1,1970,0,7,1028625.82003386
2811,2,1,2,1966,1,8,630647.656487655
4173,3,1,1,2004,0,9,885626.23073753
2943,3,3,1,1955,0,10,632367.576856621
3300,4,3,1,1984,0,7,702817.899053046
